Name;Class;Blood;EpiCA;EpiCP;EpiMCA;ESC;Liver;Muscle;SpCA;SpCP;Scyte;Sptid1;Sptid2;Testis
chr11.trna396-ProCGG;tRFs;33,3285945;278,9919884;297,0878996;392,6203948;101,4712953;79,57267974;49,74286462;299,4318444;263,60993;9,285665569;8,884248863;12,24419329;13,24255957
chr19.trna713-SerGCT;tRFs;27,05122156;578,6942254;537,0703851;528,2304373;610,8871201;36,6852487;119,6663487;1115,093766;966,58059;13,77425142;8,2413098;15,82022283;23,67609136
chr2.trna1509-SerGCT;tRFs;16,4914035;550,9359864;528,685608;525,6849296;596,4364812;33,51817687;114,2668518;1081,325563;947,7722281;10,36539412;5,742614808;11,71685253;19,70985611
chr3.trna93-ProAGG;tRFs;21,81121109;247,2218164;246,0169842;377,0895757;55,6904039;61,93384913;33,07191813;244,1383286;256,1907146;3,56310423;4,32522642;7,020223881;6,980574039
chr13.trna988-SerGCT;tRFs;15,58703622;532,2859196;499,2753669;518,4995092;588,1990889;32,99033157;111,904572;1086,42087;930,7535893;9,378213731;5,362696271;11,45318215;18,50598706
chr13.trna969-ProAGG;tRFs;22,71557838;251,34218;236,4888284;378,4321431;56,25364439;56,69938318;32,80194329;244,5275534;252,1882431;3,131212808;4,252165163;6,904868089;6,681939855
chr13.trna982-SerGCT;tRFs;15,98602178;542,2615367;500,8633929;522,9675733;591,9129559;31,93464096;113,1869525;1074,626178;939,6045831;9,702132297;5,508818785;10,94232079;18,38466692
chr13.trna115-SerGCT;tRFs;15,02845642;546,0566085;506,3262022;519,9817035;592,9690319;30,39509215;108,394899;1095,656114;933,2266611;10,27284596;5,216573757;10,97527959;18,00204187
chr11.trna1821-SerGCT;tRFs;14,76246604;543,6169195;518,7128049;522,5809139;593,8842977;32,1545765;112,7144965;1070,969823;933,7798482;9,748406378;5,391920774;11,45318215;18,44066083
chr6.trna46-ProAGG;tRFs;23,46035144;244,890558;238,2038964;374,6407329;56,42965704;57,00729295;32,73444958;241,0127352;252,3834856;3,501405456;4,047593643;7,43220885;7,064564903
chr7.trna979-ProAGG;tRFs;21,41222552;248,2519073;242,332764;376,3162569;57,74975195;61,14208117;34,48928605;243,3834683;259,7050797;3,779049941;4,135267152;8,008987807;6,803259992
chr13.trna1000-PheGAA;tRFs;2,686502829;181,4586446;52,15077306;173,1267445;133,9632314;5,938259682;6,006940232;180,7772434;47,37884928;2,221155884;1,943429439;3,098126971;3,312972973
chr13.trna112-SerTGA;tRFs;12,50154782;400,5969301;467,7689315;290,0160279;503,8890274;25,90840706;139,5769933;211,5260053;485,2427201;8,946322309;8,226697549;15,27640267;20,31645679
chr13.trna996-SerTGA;tRFs;12,9803305;393,765801;461,2262645;289,4252983;505,0683122;26,96409767;142,3442354;208,8486103;481,7283549;9,085144552;9,454126668;15,11160868;20,99771603
chr13.trna1007-GlnTTG;tRFs;1,196956706;318,4607345;137,9041758;383,3083477;62,69570755;11,12873851;30,50715714;94,28676741;104,2269603;7,866593755;14,71453718;5,4052428;10,06957137
chr11.trna1493-GlnTTG;tRFs;3,723865307;355,8150835;162,2327337;394,8114647;67,27203656;19,26635363;44,34336778;116,661298;126,9727128;10,33454474;16,17576232;10,16778905;13,13990407
chr10.trna1105-SerTGA;tRFs;4,096251838;160,58575;273,7756783;514,8155044;97,22939037;15,87934626;228,3987163;391,5955673;600,5659631;2,236580577;2,644817507;2,916853584;11,60940388
chr10.trna698-SerCGA;tRFs;16,0658189;373,7603513;385,9538333;498,4039611;201,5872932;24,76474223;47,31309104;330,8175197;462,529508;2,390827514;2,308735724;4,268164284;17,11547164
chr19.trna639-ArgTCT;tRFs;11,78337379;633,072182;508,1683124;497,265464;169,0425534;56,83134451;81,12743999;212,7526533;588,0053616;9,532460667;14,81682294;10,7610474;13,32655044
chr14.trna709-LeuTAG;tRFs;5,85178834;112,1172623;92,99480117;334,653707;271,4115133;76,58155634;95,70608146;116,01259;204,0284238;4,133817895;5,479594282;8,832957746;5,618055577
chr13.trna984-SerCGA;tRFs;17,2627756;216,6443812;287,3056596;145,008014;408,7189851;16,14326891;83,82718841;124,5401523;193,550409;1,434496508;1,358939382;5,322845806;12,80394062
chr4.trna622-AlaCGC;tRFs;15,74663044;307,9429643;370,3276576;281,7565536;29,79894241;52,12472387;75,45796831;350,0074835;368,4226178;31,0344836;35,82924048;64,73107841;61,22000761
chr13.trna992-SerAGA;tRFs;12,79413723;326,1050933;438,2316484;203,876907;425,0705607;24,14892271;132,6926348;205,6286594;473,9837353;8,699527211;7,817554509;14,00748896;18,80462124
chr13.trna974-ValAAC;tRFs;266,2031714;286,0399788;70,19074815;862,9700687;2245,974276;101,4342728;173,3238485;815,1193657;208,5840823;11,53767084;16,59951761;23,48314326;9,7242756
chr13.trna97-ValCAC;tRFs;280,0878692;296,1782419;66,95117516;854,9146646;2544,755757;101,8741439;178,4533705;860,2222677;210,0158608;13,35778469;20,73478476;23,15355529;9,817598782
chr11.trna400-SerCGA;tRFs;16,57120062;215,5058597;295,1822685;139,0255339;397,0141436;14,95561698;85,6495186;134,7071767;193,0948432;1,341948346;1,461225142;5,14157242;12,03869052
chr13.trna93-ValAAC;tRFs;271,8421674;275,3595626;69,68257984;853,9909783;2261,164168;102,5779376;178,7908391;806,3205255;211,9357454;12,50942654;17,16939542;21,71984759;9,285656643
chr1.trna1002-AspGTC;tRFs;1033,213029;1314,341775;722,6788612;445,0664456;780,8097368;2452,3253;576,0588189;1123,857222;1272,916089;66,44958019;89,74844821;129,1490482;128,1420617
chr13.trna977-ValAAC;tRFs;265,5913935;272,4319358;60,91667645;833,0791493;2230,027529;92,02103151;170,0841504;786,4346748;204,2887471;11,18290289;16,4533951;22,90636431;9,24832737
chr13.trna98-ValCAC;tRFs;341,9306323;384,2781216;119,6101165;661,0049776;1740,465932;406,6608204;378,5722221;787,2013298;237,252191;11,05950534;16,0004153;20,2531811;18,57131329
chr13.trna991-AspGTC;tRFs;1041,990711;1329,684708;726,8077288;446,1942022;784,3651924;2478,365669;585,3054573;1124,387983;1272,265281;67,29793834;89,83612172;130,170771;127,2088298
chr1.trna1013-AspGTC;tRFs;1038,346643;1327,732957;723,6951979;445,3027375;785,0868443;2476,914094;590,9749289;1132,302221;1285,444151;70,18235605;89,35391743;133,3842537;124,6704393
chr19.trna8-AlaAGC;tRFs;10,2406296;280,2931558;622,5061827;575,7036187;29,76373988;14,91162987;91,4539777;106,3291479;487,3253069;5,414067466;8,226697549;6,014980555;4,824808527
chr1.trna1008-AspGTC;tRFs;1036,537908;1332,66655;714,3576051;449,8030232;784,1715785;2491,12193;590,1650044;1119,493186;1266,863572;69,28772382;90,30371377;131,5715199;124,3531405
chr5.trna1317-AspGTC;tRFs;1046,299755;1317,052541;730,6189911;446,3230886;788,0966607;2487,734923;586,7903189;1129,117655;1269,792209;69,75046462;88,31644758;132,3954898;129,5512417
chr10.trna861-AspGTC;tRFs;1041,219339;1339,931402;719,3757672;446,1834616;786,5301481;2481,356792;586,9253063;1138,506229;1286,908469;67,88407669;91,91106142;134,636688;126,5928968
chr13.trna993-AspGTC;tRFs;1030,313733;1318,679;719,1852041;444,8194132;785,4740721;2453,293017;581,390822;1126,534617;1269,694588;68,23884465;87,98036579;132,5932426;124,4931252
chr11.trna69-AspGTC;tRFs;1054,73165;1331,799105;740,5282732;446,269386;784,4179962;2494,640899;596,1719446;1132,821188;1264,780985;67,72982976;90,18681576;134,5378116;128,2820464
chr11.trna397-AspGTC;tRFs;1031,723482;1320,684966;709,0853589;444,078316;786,2485278;2477,705862;581,9982654;1125,154638;1260,713432;67,45218527;88,46257009;130,8629057;126,3689212
chr13.trna84-AspGTC;tRFs;1025,525907;1327,732957;724,5844924;445,4853266;780,9505469;2458,351534;580,9183661;1128,32741;1269,88983;67,00486916;90,5959588;131,9340666;126,0142931
chr13.trna102-AlaAGC;tRFs;11,4375863;307,8345336;652,1705079;565,7149176;29,4997209;13,63600371;87,13438023;110,4337007;494,0937139;4,75080564;8,387432314;6,344568531;5,412744576
chr1.trna707-AspGTC;tRFs;1048,693669;1313,203254;722,9329454;447,5689911;784,5940089;2486,195374;585,7779132;1132,526321;1274,998676;66,51127896;89,0908969;130,8793851;126,2569334
chr1.trna1005-AspGTC;tRFs;1050,794993;1315,20922;711,2450742;446,7204886;781,3729773;2491,693762;590,9074352;1129,164833;1274,835974;69,92013625;89,51465219;132,5767632;125,2677077
chr5.trna1315-AspGTC;tRFs;1031,271299;1313,908053;729,7296966;442,2202028;768,823275;2444,055724;587,937712;1125,86232;1275,031217;67,12826671;91,34118362;128,0449285;125,4076924
chr13.trna63-LeuAAG;tRFs;6,729556591;116,5087025;97,25071078;244,1217057;256,802463;65,54079204;72,42075134;114,5854322;200,1886544;4,226366056;5,567267791;6,855429893;5,664717168
chr13.trna88-SerAGA;tRFs;9,868243065;260,2877062;370,7723049;169,1527451;396,5389094;21,28976064;123,1760216;165,8805475;432,4296209;5,984781131;5,581880042;10,8599238;15,47298363
chr13.trna86-SerAGA;tRFs;10,00123825;252,8602087;381,4438395;168,5620155;396,978941;20,14609581;126,4157197;163,6985295;433,7312377;5,460341547;5,66955355;10,39850063;15,79961477
chr13.trna114-GlnTTG;tRFs;3,936657611;405,5847387;142,1600854;431,2218911;92,72346641;15,92333337;52,03765078;132,9969464;139,5658548;10,01062617;21,77225461;7,877152617;11,6187362
chr4.trna16-SerAGA;tRFs;9,894842103;262,6731799;383,5400338;167,3698157;397,7885993;22,03754149;126,6182009;165,5385015;428,622392;5,244395836;5,698778053;10,48089762;15,58497145
chr13.trna113-GlnTTG;tRFs;4,176048952;399,7294851;144,3833218;415,3795964;90,0304728;16,49516578;48,25800299;130,5436505;144,479458;9,16226802;20,92474403;7,366291255;11,88004111
chr15.trna913-MetCAT;tRFs;12,31535455;2029,11643;1543,688291;228,7197731;81,07142868;176,5202674;59,46195893;384,0115804;1064,885194;24,13964554;17,46164045;20,50037208;27,11971679
chr11.trna394-SerAGA;tRFs;10,18743152;256,8721417;381,5708816;168,5190533;393,793112;21,20178642;129,2504556;167,1543742;432,4621614;6,139028067;6,473227379;10,8764032;15,24900799
chr7.trna561-LeuAAG;tRFs;7,26153735;117,1592862;99,34690507;242,7039546;252,3141403;67,91609592;70,05847148;118,8669054;206,3387935;4,056694426;5,187349254;7,646441034;6,877918538
chr13.trna962-SerAGA;tRFs;9,761846913;261,643089;377,6960982;167,595367;400,5167954;20,01413448;123,4459965;162,5544444;436,1392286;5,630013177;5,684165802;10,8764032;15,94893186
chr13.trna990-SerAGA;tRFs;10,4534219;265,8718832;384,9374966;167,5094427;399,3023081;20,89387666;129,0479744;164,712873;427,3858561;5,737986033;5,757227059;10,59625342;15,08102627
chr8.trna788-MetCAT;tRFs;11,88976995;1999,189579;1546,67378;227,5383139;81,08902995;186,2414185;56,55972938;384,3654211;1070,124202;23,43010963;16,86253814;20,64868667;28,01561934
chr5.trna1610-AspGTC;tRFs;1040,527764;1137,057709;548,0595249;349,5615749;762,9092498;2419,818827;563,909951;988,3126222;910,903934;59,55474213;85,4816708;123,4306969;122,374689
chr13.trna961-ArgTCG;tRFs;6,543363326;726,810454;639,6568632;707,640397;55,76080896;15,0875783;42,5210376;848,8168005;1252,643409;9,193117407;12,75649549;7,877152617;8,725717548
chr13.trna74-ArgTCG;tRFs;6,197575833;703,6605164;596,0179094;707,9089104;55,1799672;14,0758748;42,38605018;840,5251321;1240,050267;10,10317433;14,05698586;8,750560753;7,951135135
chr13.trna960-ArgTCG;tRFs;6,62316044;394,2537387;337,3602384;694,3973126;50,62123945;14,11986191;41,91359421;872,6184889;505,9709667;1,233975491;1,402776136;1,565542884;4,8621378
chr10.trna1326-LeuTAA;tRFs;7,288136387;276,8775913;297,659589;359,43213;106,5932636;54,7639504;54,7373992;319,9664031;466,8573837;10,44251759;9,512575674;10,67865041;28,80886639
chr1.trna698-LeuCAG;tRFs;77,50959647;1413,881085;491,9069264;2142,909334;217,6572486;412,1152219;545,3491807;1316,039933;1123,425407;13,51203163;18,5283348;33,04119456;21,93094785
chr8.trna416-LeuCAG;tRFs;81,04726851;1434,75398;506,9614126;2152,586559;217,1468119;409,6519438;524,6961052;1316,287621;1129,543006;13,94392305;18,61600831;33,10711215;22,27624362
chr11.trna1911-LeuCAA;tRFs;6,543363326;309,8405001;302,2331038;259,6203032;97,03577645;37,56499088;28,54983953;145,6172668;498,9747767;5,491190935;5,114287997;5,602995585;9,649617054
chr8.trna1013-LeuCAG;tRFs;80,64828294;1430,633616;500,4822667;2141,394918;218,3084954;414,4905258;537,4524165;1322,314709;1130,551759;13,12641428;19,37584538;32,4479362;22,40689608
chr3.trna27-TyrGTA;tRFs;2,207720147;236,5956155;57,1054141;163,5354433;26,50750577;37,87290064;24,90517917;157,9191305;49,8844615;0,894632231;0,730612571;1,3513107;2,818360107
chr13.trna65-LeuCAA;tRFs;5,692194113;323,9906962;347,3965626;252,1878504;85,70056149;28,76756913;27,6724213;193,6806364;566,10566;5,506615628;6,707023401;8,371534581;10,97480624
chr11.trna1818-ArgTCT;tRFs;8,857479624;346,1105429;266,1531536;161,6773301;183,9508253;46,31842552;52,98256272;103,2979121;356,3501226;9,609584136;15,03600671;9,623968888;9,099010278
chr3.trna286-GluTTC;tRFs;36,38748386;312,6596963;482,1246864;184,8231912;113,1761369;83,48753242;182,0305372;446,8772884;743,6461831;4,102968507;4,6320837;7,382770654;10,63884279
chr13.trna95-ValAAC;tRFs;43,7820164;118,6773149;17,34124366;402,8024255;1889,143821;24,89670355;55,07486775;499,0570056;55,28617097;8,375608645;9,731759445;10,33258304;4,572835935
chr3.trna752-GlyCCC;tRFs;27,84919269;100,9489084;37,54093408;147,7683324;3754,737149;111,4633336;423,8605018;176,1655189;110,0516952;14,65345895;21,90376488;27,86666334;11,24544347
chr3.trna751-HisGTG;tRFs;31,86564742;442,5595805;273,5851152;302,5609772;50,88525843;257,8524315;78,63017271;319,471026;513,0973183;2,359978126;4,485961186;3,806741118;6,989906357
chr4.trna67-GlyCCC;tRFs;28,91315421;97,15383661;37,28684992;144,750241;3723,160479;117,0936835;430,339898;169,5015179;104,5523645;14,20614284;21,61151985;26,94381701;9,761604872
chr4.trna1691-HisGTG;tRFs;30,13670995;450,9087383;277,9045458;298,7480859;49,95239136;258,0723671;80,25002176;315,7674928;524,7793285;2,344553433;4,22294066;4,070411499;6,793927674
chr3.trna754-GluTTC;tRFs;36,57367713;298,7263615;488,7943955;179,517365;115,0066685;84,19132616;183,0429428;437,3235879;736,715074;3,948721571;4,42751218;6,904868089;10,86281842
chr16.trna50-ThrCGT;tRFs;2,181121109;240,3906872;119,8006796;103,2380587;19,88942996;10,5569061;17,48087101;109,3014103;286,6485462;1,203126104;1,54889865;2,092883645;5,188768938
chr2.trna587-HisGTG;tRFs;29,95051669;443,8065326;271,2348367;297,674032;49,7763787;268,8492087;78,29270415;316,3808167;520,2562104;2,390827514;4,500573437;3,707864726;7,139223449
chr2.trna1432-HisGTG;tRFs;29,65792727;452,0472599;274,855536;300,563237;50,99086602;256,9287022;78,29270415;313,1490711;517,2624919;2,853568323;4,500573437;3,724344124;6,971241721
chr2.trna1431-HisGTG;tRFs;30,42929937;452,0472599;281,1441188;298,5977184;51,27248627;262,1191811;84,90708778;313,538296;520,6792358;2,37540282;4,442124431;3,955055707;7,316537495
chr13.trna964-LeuCAG;tRFs;82,5102156;1405,098205;472,6600516;2097,133157;215,228274;398,3472569;532,9303379;1313,492279;1082,652263;12,98759204;17,41780369;32,51385379;20,80173734
chr1.trna703-LeuCAG;tRFs;79,69071758;1398,050215;480,3460973;2107,315188;215,1050651;405,2972201;538,1273536;1306,804689;1077,055311;12,74079694;18,41143679;32,94231816;21,51099353
chr3.trna295-HisGTG;tRFs;31,22727051;446,5715135;271,1077947;298,0821725;51,88853056;260,7555807;86,86440538;318,7751392;518,4990278;2,452526288;4,719757208;3,955055707;7,055232585
chr1.trna1001-LeuCAG;tRFs;80,46208968;1402,712731;466,5620318;2100,462724;217,551641;405,7810783;521,4564071;1308,137489;1071,52344;12,27805613;17,69543647;31,0801461;21,21235935
chr14.trna710-ThrTGT;tRFs;2,101323995;165,6277739;102,1418308;203,7157989;25,83865769;34,09000928;38,53890868;385,1320761;305,1965848;18,35538543;26,17054229;33,40374133;19,08459079
chr3.trna747-HisGTG;tRFs;30,90808205;449,1738484;278,9844035;300,1121344;49,7763787;260,491658;84,29964439;315,6141618;525,2999752;2,560499144;5,070451242;4,202246689;6,924580129
chr13.trna997-ArgTCT;tRFs;8,564890207;312,7681269;250,3999359;135,6315236;159,4322625;41,17193379;51,5651948;95,41905784;342,2926618;9,023445777;15,06523121;9,755804078;9,024351732
chr1.trna705-LeuCAG;tRFs;82,66980983;1410,465521;475,1373721;2099,410151;216,9884005;409,2120727;539,0722656;1305,754961;1080,14665;12,44772776;18,39682454;33,7662881;21,35234412
chr3.trna291-HisGTG;tRFs;30,40270033;436,8127576;270,027937;301,5191449;51,55410651;258,02838;78,15771673;313,880342;513,9433692;2,298279352;4,690532705;4,119849695;7,120558812
chr1.trna701-LeuCAG;tRFs;81,10046659;1405,206636;479,0756765;2101,826773;216,7419828;409,2120727;532,5253757;1311,770254;1077,7712;13,15726367;18,26531427;33,45317952;20,78307271
chr11.trna206-ThrTGT;tRFs;1,968328805;155,164219;102,5864781;191,5145468;26,94753741;33,95804796;37,72898416;364,3380342;299,4694711;19,45053868;26,34588931;32,33258041;19,20591092
chr6.trna10-ValCAC;tRFs;132,4366098;164,4892524;87,91311804;269,8023339;138,4515541;338,0409308;231,3009458;527,6355442;107,155598;8,792075373;8,328983309;16,54531638;9,546961553
chr11.trna550-ThrCGT;tRFs;1,037362479;130,7673292;70,50835334;53,29455338;13,21855036;7,081924509;9,584106888;37,95531868;82,97806708;0,601563052;0,482204297;0,741572945;1,390515417
chr3.trna29-AlaAGC;tRFs;12,28875551;330,3881028;445,0283996;306,1268361;80,2441692;14,29581035;66,95376079;57,72322238;399,3034749;2,899842404;5,844900568;3,955055707;3,770256566
chr5.trna110-AlaAGC;tRFs;11,86317091;324,3159881;447,1245939;301,4654422;80,66659957;14,64770722;69,45102808;57,80578522;392,5676083;3,22376097;5,684165802;3,427714946;3,882244385
chr13.trna975-AlaAGC;tRFs;9,495856534;171,4830275;327,1968721;293,7966976;80,94821982;11,48063538;63,98403753;52,09715432;353,2262424;2,761020161;5,260410511;3,147565167;2,725036924
chr13.trna96-AlaAGC;tRFs;9,575653648;181,8923671;332,3420763;295,7836972;85,17252353;12,18442912;67,89867274;52,15612778;353,5516466;2,961541178;5,552655539;3,098126971;2,771698515
chr13.trna978-AlaAGC;tRFs;11,224794;180,3201231;324,2113833;295,6333297;82,91956155;11,92050647;65,94135514;52,40381631;357,9120627;2,730170774;5,187349254;2,587265609;2,827692425
chr13.trna94-AlaAGC;tRFs;10,77261035;178,3141566;322,8139204;297,5666267;86,22859946;12,80024865;64,59148093;53,26482883;355,1135867;2,930691791;6,064084339;2,883894787;2,995674153
chr5.trna1318-AlaTGC;tRFs;6,170976795;120,3579896;81,94214037;342,2580085;23,55049318;22,03754149;87,40435507;152,5053669;190,1987459;1,573318751;2,118776456;1,796254467;3,583610202
chr13.trna104-ThrAGT;tRFs;4,468638369;278,6124812;260,1821759;116,7711375;12,46169594;15,0875783;37,18903447;126,8165278;482,8672696;1,172276716;2,177225461;1,862172062;4,274201751
chr13.trna967-AlaCGC;tRFs;7,208339274;110,1112958;69,74610087;301,0465612;22,42401219;16,31921735;71,07087713;147,0326298;195,4377533;1,18770141;1,578123153;1,516104688;3,854247431
chr11.trna2022-AlaTGC;tRFs;6,543363326;124,3157072;82,38678764;343,0742894;23,95532228;21,28976064;87,13438023;151,4320499;189,2550738;1,511619976;2,001878444;2,076404246;3,816918158
chr13.trna70-AlaCGC;tRFs;6,782754667;108,5390518;67,90399074;299,8328803;24,09613241;16,62712711;71,4758394;148,8018336;187,3026487;1,203126104;1,475837393;1,713857473;3,564945565
chr3.trna293-HisGTG;tRFs;12,9803305;318,6775958;150,2907784;195,0481841;16,22836675;134,6445399;60,00190861;211,4788266;141,5833607;0,894632231;1,505061896;1,582022283;3,844915112
chr11.trna205-GlyACC;tRFs;54,58122579;263,2695483;90,7715648;332,1296804;100,2040042;182,9863724;165,8320466;328,7652433;227,4249846;6,817714587;8,811187606;11,00823839;15,57563913
chr14.trna191-ThrTGT;tRFs;2,234319184;79,69650659;77,36862556;98,36185407;18,3933224;39,14852679;21,32801251;99,70053101;183,8533643;7,29588009;7,247676704;19,05018499;8,996354777
chr4.trna1308-GlyGCC;tRFs;33,70098103;272,0524286;410,2823912;112,4534409;132,3615162;52,56459496;61,35178282;594,2165802;1038,462374;2,20573119;1,578123153;2,686142001;9,500299962
